post_id	date	num_likes	num_angry	num_shares
211857482296579_1338378106311172	2019-01-03T10:16:54+0000	117267	22	11643
211857482296579_1338049953010654	2019-01-03T01:13:26+0000	70181	8028	4983
211857482296579_1337820683033581	2019-01-02T20:53:28+0000	116515	103	16501
211857482296579_1337523919729924	2019-01-02T14:22:03+0000	109274	280	7838
211857482296579_1336926313123018	2019-01-01T23:16:07+0000	215651	42	62747
211857482296579_1336675283148121	2019-01-01T18:33:15+0000	120570	52	21401
211857482296579_313867762671180	2018-12-18T21:00:19+0000	132089	445	37918
211857482296579_2275948909316886	2018-12-12T22:04:40+0000	151848	549	42391
211857482296579_344866046060618	2018-11-01T15:12:36+0000	113960	25	27761
211857482296579_248928202447795	2018-10-31T00:06:06+0000	65783	23	6426
211857482296579_2076031999084232	2018-10-29T00:09:20+0000	315148	811	67448
211857482296579_2152743251644109	2018-10-28T00:56:35+0000	143611	266	44211
211857482296579_244838876192161	2018-10-28T00:37:01+0000	62771	1568	21819
211857482296579_2149131062082170	2018-10-27T21:55:54+0000	140309	381	35678
211857482296579_281609079133933	2018-10-27T19:18:59+0000	26920	9550	9427
211857482296579_326403148173770	2018-10-27T14:56:51+0000	65370	579	40475
211857482296579_2144234992273942	2018-10-27T13:18:24+0000	47580	415	28492
211857482296579_567097510414528	2018-10-26T22:47:57+0000	58663	46	17310
211857482296579_2255428511367562	2018-10-26T13:44:48+0000	64194	65	30701
211857482296579_2167036803538937	2018-10-25T20:56:35+0000	39263	62	15952
211857482296579_685790048472840	2018-10-25T08:30:57+0000	117596	64	106247
211857482296579_2094741270570889	2018-10-24T23:00:18+0000	230457	1125	174846
211857482296579_539432583149376	2018-10-24T21:09:35+0000	63688	1476	107706
211857482296579_300498463895833	2018-10-24T16:20:53+0000	92942	64	36586
211857482296579_243781356289759	2018-10-24T12:10:08+0000	35181	36	12694
211857482296579_321577785089853	2018-10-24T00:50:23+0000	34828	93	16612
211857482296579_549006952219650	2018-10-23T23:43:01+0000	34045	21	6664
211857482296579_1919595458095838	2018-10-23T20:12:07+0000	54770	37	25328
211857482296579_276851812947393	2018-10-23T18:06:54+0000	43682	18	11000
211857482296579_1920948457991882	2018-10-22T22:46:53+0000	46149	37	10489
211857482296579_2263333750609616	2018-10-22T15:10:25+0000	67471	28	31061
211857482296579_493869874443030	2018-10-22T01:03:50+0000	57608	33	18069
211857482296579_1432248350238550	2018-10-20T21:35:56+0000	45385	837	24375
211857482296579_802702550078262	2018-10-20T12:50:24+0000	45297	50	17233
211857482296579_339194863551780	2018-10-20T10:14:08+0000	67271	68	58731
211857482296579_348654852373551	2018-10-19T15:32:26+0000	38792	32	6538
211857482296579_312053526288551	2018-10-19T11:32:15+0000	50317	41	15308
211857482296579_580531589030275	2018-10-18T23:00:00+0000	266835	1787	182873
211857482296579_482174522271315	2018-10-17T23:57:56+0000	49536	15040	34902
211857482296579_493965111107513	2018-10-17T22:41:54+0000	49022	51	33312
211857482296579_706337839748415	2018-10-17T15:24:33+0000	42230	38	11158
211857482296579_587190995069355	2018-10-17T12:42:39+0000	49136	19	16170
211857482296579_340205303450431	2018-10-16T16:11:45+0000	72097	166	17040
211857482296579_283021539205796	2018-10-16T15:42:21+0000	132420	365	66568
211857482296579_729894440697267	2018-10-16T13:40:38+0000	32180	131	10256
211857482296579_1998648213512406	2018-10-16T12:17:56+0000	33261	135	21887
211857482296579_333425983917537	2018-10-16T01:47:59+0000	43183	24	12280
211857482296579_1772428579551027	2018-10-15T23:52:09+0000	59088	25	14746
211857482296579_421721945025680	2018-10-15T21:20:55+0000	34484	145	11695
211857482296579_2207637286175019	2018-10-15T17:29:03+0000	51204	21	8002
211857482296579_482469788932510	2018-10-15T09:37:35+0000	41687	23	7504
211857482296579_1736946453099030	2018-10-14T21:30:11+0000	225660	994	133427
211857482296579_257030224997931	2018-10-14T14:19:11+0000	58819	44	20642
211857482296579_599405457128860	2018-10-14T00:43:54+0000	59064	21238	56075
211857482296579_1699687413468529	2018-10-13T17:18:07+0000	33866	26	6408
211857482296579_697415117297789	2018-10-12T23:00:16+0000	197365	799	101441
211857482296579_490993078048687	2018-10-12T22:14:16+0000	48343	56	22110
211857482296579_186224732272359	2018-10-12T17:23:12+0000	31584	13241	19836
211857482296579_251081645592026	2018-10-12T13:02:57+0000	53581	42	20053
211857482296579_2158855724365703	2018-10-11T22:59:34+0000	207617	831	135476
211857482296579_179698166265314	2018-10-11T21:54:58+0000	42586	18	11360
211857482296579_280011286174864	2018-10-11T15:09:18+0000	45029	18	19194
211857482296579_347058056038010	2018-10-11T13:07:31+0000	27288	15463	31554
211857482296579_877965312411098	2018-10-11T02:23:52+0000	34848	18	9843
211857482296579_1859612907440247	2018-10-10T17:13:08+0000	48411	128	14017
211857482296579_174758393437973	2018-10-10T15:13:17+0000	39519	58	7901
211857482296579_319960088582653	2018-10-10T01:16:08+0000	90361	69	52664
211857482296579_239262183610058	2018-10-09T02:09:52+0000	95200	103	41383
211857482296579_490257078156400	2018-10-08T23:02:34+0000	61332	61	27165
211857482296579_164950694443417	2018-10-08T14:26:43+0000	72576	51	23018
211857482296579_250825412292718	2018-10-08T00:28:34+0000	454568	3337	236620
211857482296579_2177537929190224	2018-10-06T21:20:24+0000	52050	43	8892
211857482296579_2155981401324806	2018-10-06T20:30:02+0000	58213	49	14017
211857482296579_247024259269492	2018-10-06T10:12:29+0000	52031	3691	20855
211857482296579_498905767293191	2018-10-05T20:14:44+0000	40864	44	10651
211857482296579_309735796508915	2018-10-05T09:14:18+0000	49440	30	10347
211857482296579_260305241291766	2018-10-05T01:29:56+0000	68400	53	15484
211857482296579_240260886640651	2018-10-04T23:29:43+0000	488150	4704	345849
211857482296579_282841819021809	2018-10-04T16:08:16+0000	74418	5657	44996
211857482296579_1937706766320543	2018-10-03T23:28:38+0000	259121	1351	148725
211857482296579_261038144548191	2018-10-03T20:23:55+0000	64315	232	40588
211857482296579_160776478192934	2018-10-03T17:31:21+0000	44941	29	9268
211857482296579_748013365533287	2018-10-03T15:11:48+0000	44157	54	11855
211857482296579_992566087592865	2018-10-02T23:30:08+0000	314549	1493	184637
211857482296579_1965832073456066	2018-10-01T23:32:59+0000	242392	977	133176
211857482296579_241181330079864	2018-10-01T02:30:12+0000	52637	31	10511
211857482296579_1410927982375899	2018-10-01T01:20:01+0000	48247	14	13761
211857482296579_333487047196593	2018-10-01T01:05:17+0000	47602	13	11329
211857482296579_698389430527902	2018-09-30T23:53:17+0000	67866	16	28785
211857482296579_895617414160034	2018-09-30T21:28:39+0000	55442	25	15190
211857482296579_1143774512437152	2018-09-30T19:41:12+0000	98689	35	54459
211857482296579_168451554032918	2018-09-30T14:34:14+0000	72621	60	23772
211857482296579_2303934152954977	2018-09-29T15:16:24+0000	79341	171	43350
211857482296579_357794801433485	2018-09-28T00:27:04+0000	48778	51	10540
211857482296579_240023423338384	2018-09-28T00:04:01+0000	62172	32	24491
211857482296579_724232564593828	2018-09-27T19:17:57+0000	46477	75	12756
211857482296579_148432459432230	2018-09-26T23:19:49+0000	43390	38	19837
211857482296579_456891271469949	2018-09-25T22:15:03+0000	56305	34	29844
211857482296579_711796469182929	2018-09-24T18:53:58+0000	84921	34	43038
211857482296579_274868793357950	2018-09-23T00:50:26+0000	41083	14	9262
211857482296579_267585867417100	2018-09-22T17:15:14+0000	33877	12	5577
211857482296579_585864398483353	2018-09-21T10:54:44+0000	48311	27	21782
211857482296579_338477033387706	2018-09-20T11:00:44+0000	43405	12	11556
211857482296579_309715023153373	2018-09-17T17:38:50+0000	48939	12	4438
211857482296579_242130903165177	2018-09-17T02:18:58+0000	56021	23	15911
211857482296579_313128469242757	2018-09-15T03:19:11+0000	58817	26	34386
211857482296579_427785287625544	2018-09-14T20:26:13+0000	44638	24	16697
211857482296579_463658817454334	2018-09-12T22:27:22+0000	73200	31	34951
211857482296579_2174223122866093	2018-09-12T00:00:12+0000	53641	20	20579
211857482296579_583362432066391	2018-09-11T09:50:08+0000	43967	17	15582
211857482296579_1906423086329989	2018-09-10T17:30:01+0000	67947	23	38267
211857482296579_165182034349193	2018-09-09T13:52:35+0000	53397	20	26657
211857482296579_237292110467336	2018-09-06T11:35:49+0000	48959	50	13530
211857482296579_517035062075400	2018-09-05T22:13:30+0000	29706	15	9208
211857482296579_664955710554762	2018-09-05T18:58:42+0000	26618	49	5859
211857482296579_549801618812016	2018-09-05T15:24:40+0000	36857	104	7472
211857482296579_252776078596678	2018-09-05T13:03:43+0000	48148	135	19323
211857482296579_260176718157562	2018-09-05T12:51:04+0000	39972	120	14050
211857482296579_670569609992657	2018-09-04T23:22:43+0000	32903	35	19140
211857482296579_1950294451706634	2018-09-04T09:01:07+0000	34831	9	10001
211857482296579_236294227053313	2018-09-03T23:31:49+0000	29565	537	22472
211857482296579_742666649405306	2018-09-03T20:20:24+0000	30732	12	19105
211857482296579_1850661045013730	2018-09-03T08:14:18+0000	32147	28	8863
211857482296579_2053595561347024	2018-09-01T22:49:50+0000	23555	20	5780
211857482296579_337520606990975	2018-09-01T19:07:55+0000	21891	13	7194
211857482296579_1015053668695757	2018-09-01T12:10:41+0000	25899	26	10308
211857482296579_2135117230148766	2018-09-01T02:51:09+0000	21076	16	2853
211857482296579_671829229862929	2018-08-31T18:22:36+0000	59801	259	33583
211857482296579_676723089360200	2018-08-31T11:13:19+0000	22673	18	20603
211857482296579_497399267332270	2018-08-31T10:02:53+0000	25632	15	8068
211857482296579_228297974509051	2018-08-30T14:40:59+0000	20461	598	12786
211857482296579_903442709866212	2018-08-30T12:01:18+0000	57960	2823	57047
211857482296579_2151863195135266	2018-08-30T08:31:19+0000	13418	1697	2759
211857482296579_479151242596625	2018-08-29T23:16:54+0000	57327	303	23206
211857482296579_728819064123707	2018-08-29T12:57:49+0000	85253	501	45648
211857482296579_270191333591724	2018-08-29T09:29:41+0000	59063	58	19501
211857482296579_2131071940545169	2018-08-28T20:03:27+0000	33835	67	8585
211857482296579_1884681801826941	2018-08-28T17:20:15+0000	41708	44	28809
211857482296579_2145080495751712	2018-08-28T12:44:05+0000	13371	14	993
211857482296579_232248050798168	2018-08-28T12:26:08+0000	17492	40	4490
211857482296579_1953397118016766	2018-08-28T12:14:32+0000	21032	40	4696
211857482296579_254420832078676	2018-08-28T12:06:15+0000	14238	32	2678
211857482296579_534240133697802	2018-08-27T23:42:15+0000	26309	22	16583
211857482296579_519204618532039	2018-08-27T13:14:27+0000	11914	15	5687
211857482296579_2222332421380518	2018-08-26T03:07:40+0000	31291	31	10212
211857482296579_317667975468144	2018-08-25T15:40:23+0000	17838	15	6913
211857482296579_448680325620859	2018-08-25T09:07:23+0000	14255	8	3428
211857482296579_2062184894002258	2018-08-24T20:38:10+0000	18763	9	3164
211857482296579_311375639635294	2018-08-24T13:25:23+0000	19394	10	5078
211857482296579_385839145283333	2018-08-24T12:53:14+0000	17591	11	3414
211857482296579_668122143570888	2018-08-23T21:20:52+0000	40613	39	35699
211857482296579_2117553505165949	2018-08-23T20:00:24+0000	19127	6	4852
211857482296579_251102242401984	2018-08-23T15:19:55+0000	24865	16	13915
211857482296579_287159782077645	2018-08-23T08:37:00+0000	19905	8	6499
211857482296579_330801334329612	2018-08-22T21:12:40+0000	40610	32	33890
211857482296579_243662836335751	2018-08-22T16:13:00+0000	65420	235	31277
211857482296579_225809478086873	2018-08-22T15:14:50+0000	24830	8	19767
211857482296579_2108514646033139	2018-08-22T09:54:46+0000	18672	19	5333
211857482296579_1970923006306032	2018-08-22T06:32:14+0000	30688	10	5904
211857482296579_488762231588579	2018-08-21T13:18:52+0000	19595	25	5657
211857482296579_254993978673187	2018-08-21T02:36:56+0000	22849	34	3012
211857482296579_257161908137350	2018-08-20T23:52:27+0000	38710	56	10550
211857482296579_287495352048673	2018-08-20T00:54:36+0000	35949	14	8633
211857482296579_2103915316524159	2018-08-19T10:35:52+0000	13558	551	4274
211857482296579_300323110727357	2018-08-17T17:24:54+0000	42165	44	9519
211857482296579_428854424188636	2018-08-17T11:40:31+0000	44857	126	14787
211857482296579_533145723788843	2018-08-16T20:12:32+0000	20234	19	2851
211857482296579_312102429535555	2018-08-16T15:12:10+0000	437732	1121	334734
211857482296579_612952299098890	2018-08-16T12:26:16+0000	9257	1323	5224
211857482296579_2042939855750837	2018-08-15T16:46:02+0000	26538	30	11682
211857482296579_1354354694667476	2018-08-15T11:37:44+0000	44926	266	31477
211857482296579_273940800055040	2018-08-13T20:49:44+0000	12668	21	6242
211857482296579_435904346905880	2018-08-13T09:25:54+0000	21295	14	7197
211857482296579_1155686701246981	2018-08-12T22:13:32+0000	7780	3	1373
211857482296579_1155166321299019	2018-08-12T14:11:52+0000	57382	868	38993
211857482296579_1155103537971964	2018-08-12T12:11:23+0000	9631	36	6767
211857482296579_1154995891316062	2018-08-12T10:13:14+0000	26568	27	9068
211857482296579_1153090981506553	2018-08-10T22:15:32+0000	38867	23	13803
211857482296579_1152719978210320	2018-08-10T16:12:32+0000	26851	30	6964
211857482296579_1152099524939032	2018-08-10T04:19:52+0000	76585	90	20443
211857482296579_1151591451656506	2018-08-09T19:13:00+0000	19311	8	3643
211857482296579_1151205861695065	2018-08-09T12:37:03+0000	53747	34	77321
211857482296579_1151120645036920	2018-08-09T10:53:02+0000	12038	1238	3243
211857482296579_1150686015080383	2018-08-09T00:33:30+0000	15058	10	7938
211857482296579_1149312665217718	2018-08-07T21:51:10+0000	34513	687	15578
211857482296579_1148201035328881	2018-08-06T23:36:59+0000	55932	26	53442
211857482296579_1148181795330805	2018-08-06T23:18:26+0000	29108	7	14495
211857482296579_1147454782070173	2018-08-06T08:37:51+0000	21029	8	7633
211857482296579_1146978012117850	2018-08-05T22:07:07+0000	19056	30	15792
211857482296579_1145452385603746	2018-08-04T18:05:38+0000	40456	81	15248
211857482296579_1144638472351804	2018-08-04T04:30:11+0000	85982	150	68691
211857482296579_1144212945727690	2018-08-03T22:21:02+0000	8693	452	7213
211857482296579_1144144055734579	2018-08-03T20:50:16+0000	9175	6	1219
211857482296579_1143025189179799	2018-08-03T01:50:49+0000	41434	199	15753
211857482296579_1142861605862824	2018-08-03T01:28:01+0000	43587	175	18635
211857482296579_1142509192564732	2018-08-02T18:28:03+0000	29243	21	12066
211857482296579_1142211689261149	2018-08-02T13:35:48+0000	106161	140	114260
211857482296579_1141727159309602	2018-08-02T02:41:09+0000	19098	10	10317
211857482296579_1141409019341416	2018-08-01T20:09:20+0000	17061	16	3812
211857482296579_1141187076030277	2018-08-01T16:07:16+0000	11023	13	1844
211857482296579_1140104086138576	2018-07-31T21:03:01+0000	47685	218	19491
211857482296579_1139547722860879	2018-07-31T12:39:53+0000	22289	37	3063
211857482296579_1137402766408708	2018-07-29T16:32:29+0000	27673	29	10183
211857482296579_1137124449769873	2018-07-29T12:03:21+0000	50487	213	37787
211857482296579_1136559623159689	2018-07-29T00:04:32+0000	8704	21	6512
211857482296579_1136405426508442	2018-07-28T21:08:27+0000	9369	32	6880
211857482296579_1135868983228753	2018-07-28T12:57:17+0000	8796	11	1114
211857482296579_1135648046584180	2018-07-28T08:28:02+0000	20695	9	17754
211857482296579_1135293849952933	2018-07-28T00:48:48+0000	19062	36	14207
211857482296579_1134525270029791	2018-07-27T11:19:42+0000	25705	29	5063
211857482296579_1133848763430775	2018-07-26T19:53:46+0000	9484	8	3966
211857482296579_1132899043525747	2018-07-26T01:07:24+0000	13246	36	2076
211857482296579_1131590280323290	2018-07-24T23:23:13+0000	9640	2553	9504
211857482296579_1130135787135406	2018-07-23T18:06:50+0000	25041	91	6370
211857482296579_1129812633834388	2018-07-23T12:56:36+0000	18356	33	3744
211857482296579_1129298853885766	2018-07-23T01:17:15+0000	33131	29	10317
211857482296579_1129114640570854	2018-07-22T21:39:16+0000	23247	16	8911
211857482296579_1128484240633894	2018-07-22T13:51:19+0000	39803	241	24449
211857482296579_1127698167379168	2018-07-21T20:59:19+0000	17957	18	4765
211857482296579_1126598780822440	2018-07-20T22:25:48+0000	10878	11	1815
211857482296579_1126489377500047	2018-07-20T20:05:04+0000	19332	25	5520
211857482296579_1125790094236642	2018-07-20T05:55:32+0000	12778	12	3220
211857482296579_1125565164259135	2018-07-20T00:54:52+0000	19524	23	5059
211857482296579_1125217917627193	2018-07-19T17:43:28+0000	22005	16	11376
211857482296579_1123734677775517	2018-07-18T11:40:18+0000	6973	669	2000
211857482296579_1122987701183548	2018-07-17T17:45:38+0000	19046	2055	9461
211857482296579_1122577657891219	2018-07-17T09:27:21+0000	25398	11	11955
211857482296579_1121823037966681	2018-07-16T16:16:39+0000	9228	16	5165
211857482296579_1121544884661163	2018-07-16T10:43:23+0000	9005	4459	2694
211857482296579_1120390071443311	2018-07-15T07:54:07+0000	18475	9	3970
211857482296579_1120010651481253	2018-07-15T00:01:48+0000	19576	83	3912
211857482296579_1119898198159165	2018-07-14T22:36:12+0000	9109	36	5067
211857482296579_1119875888161396	2018-07-14T22:05:25+0000	9166	6	3683
211857482296579_1119421018206883	2018-07-14T13:01:34+0000	9672	8	2925
211857482296579_1117722595043392	2018-07-12T20:55:11+0000	13489	13	4218
211857482296579_1117174228431562	2018-07-12T10:08:13+0000	9385	8	1538
211857482296579_1116790658469919	2018-07-11T23:52:36+0000	9113	17	3760
211857482296579_1115132638635721	2018-07-10T10:49:41+0000	10742	106	3702
211857482296579_1114642238684761	2018-07-09T23:01:05+0000	9263	30	6352
211857482296579_1114046865410965	2018-07-09T11:07:02+0000	16357	63	4264
211857482296579_1113567102125608	2018-07-08T23:22:03+0000	15992	36	2660
