post_id	date	message	num_likes	num_angry	num_shares
211857482296579_1461255930690055	2019-05-19T13:12:07+0000	"- Pastor franc\u00eas exp\u00f5e sua vis\u00e3o sobre o futuro do Brasil.\n\n- N\u00e3o existe teoria da conspira\u00e7\u00e3o, existe uma mudan\u00e7a de paradigma na pol\u00edtica.\n\n- Quem deve ditar os rumos do pa\u00eds \u00e9 o povo! Assim s\u00e3o as democracias."	43658	47	18582
211857482296579_1460907057391609	2019-05-19T01:48:59+0000	"- Nessa data nos deixa um Her\u00f3i da Segunda Guerra Mundial.\n\n- \u00c0 familia do Tenente-coronel Bini nossos mais profundos sentimentos.\n\n- Que sua alma descanse e que a Paz de Deus habite no cora\u00e7\u00e3o de todos n\u00f3s!"	34285	14	2826
211857482296579_1460435210772127	2019-05-18T15:20:53+0000	"- Visita de alunos no Alvorada, resid\u00eancia oficial do Presidente da Rep\u00fablica.\n\n- \u00c9 pelo futuro dessas crian\u00e7as o nosso maior empenho.\n\nAgrade\u00e7o a Deus pela minha vida e pela MISS\u00c3O de conduzir os destinos do Brasil. \ud83c\udde7\ud83c\uddf7\ud83c\udde7\ud83c\uddf7\ud83c\udde7\ud83c\uddf7"	81689	43	30759
211857482296579_1459843137498001	2019-05-18T01:36:03+0000	"- Em 2018 a Petrobr\u00e1s assinou contrato de publicidade de R$ 782 milh\u00f5es com a McLaren, v\u00e1lido por 5 anos. No momento, a empresa, por decis\u00e3o do meu Governo, busca uma maneira de rescindir o contrato. Boa noite a todos!"	119576	180	14232
211857482296579_1459328500882798	2019-05-17T15:26:10+0000	"- Andr\u00e9 Mendon\u00e7a, um dos nossos 22 ministros, defende, no Supremo Tribunal Federal, os interesses de todos n\u00f3s contribuintes.\n\n- Por 8x2 votos fomos vitoriosos no STF e deixamos de pagar R$ 2,5 bilh\u00f5es para os poderosos.\n\n- Continuamos desagradando o Sistema.\n\nBRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS! \ud83c\udde7\ud83c\uddf7"	36094	17	8274
211857482296579_291624458391519	2019-05-16T22:00:44+0000	"LIVE DA SEMANA (16/05/2019) - Diretamente do Texas, Estados Unidos."	75755	693	19535
211857482296579_1456545947827720	2019-05-15T10:20:56+0000	"\u202a- Ministro da Educa\u00e7\u00e3o mostra hipocrisia pol\u00edtica no debate sobre cortes. \n\n. Link no youtube: youtu.be/4kceWe71CCM\u202c"	38660	148	21350
211857482296579_1455350334613948	2019-05-14T01:54:48+0000	"\u202a- Ao inv\u00e9s de financiar atos e \u201cestudos cient\u00edficos\u201d dos mesmos de sempre e ONGs, vamos destinar recursos para buscar solucionar os reais problemas do Brasil. Isso \u00e9 atuar em prol do meio ambiente e n\u00e3o a favor de uma manipuladora, sombria e esperta agenda."	29769	81	3354
211857482296579_1454575134691468	2019-05-13T03:24:02+0000	"- O trabalho conjunto dos minist\u00e9rios do governo Bolsonaro, pincipalmente neste caso, com o Minist\u00e9rio da Justi\u00e7a e Seguran\u00e7a P\u00fablica, vem rendendo excelentes expectativas mesmo que o Congresso Nacional ainda n\u00e3o tenha analisado projetos de apelo sociais vitais para o combate \u00e0 inseguran\u00e7a p\u00fablica, como o pacote anticrimes e tantos projetos de interesse social . \n- Queremos e iremos compor um Centro Integrado de Intelig\u00eancia por regi\u00e3o do pa\u00eds, envolvendo todos os agentes de seguran\u00e7a p\u00fablica estaduais e municipais, com o m\u00e1ximo de informa\u00e7\u00f5es poss\u00edveis combatendo o crime organizado, o tr\u00e1fico de drogas e armas que gira em torno do Brasil. Teremos assim vantagem intelectual e se as leis forem aprovadas pelo Congresso, garantias para proteger a popula\u00e7\u00e3o diante dos maiores males que assolam todo o brasileiro: a impunidade e viol\u00eancia. \n- Porque se os combatermos, todos os demais benef\u00edcios, com menos  interven\u00e7\u00e3o do estado poss\u00edvel v\u00eam a reboque. Vamos cobrar de todos os poderes para que possamos avan\u00e7ar cada vez mais r\u00e1pido!"	27492	19	4922
211857482296579_1454150828067232	2019-05-12T16:35:22+0000	"- FELIZ DIA DAS M\u00c3ES. \n- Essa \u00e9 a minha, 92 aninhos.\n- Um abra\u00e7o a todos."	292987	70	14466
211857482296579_1453934348088880	2019-05-12T12:01:30+0000	"\u202a- O Potencial de ecoturismo no Brasil \u00e9 um dos maiores do mundo. Precisamos de boa infraestrutura ao turista e condi\u00e7\u00f5es favor\u00e1veis ao investimento mediante concess\u00f5es respons\u00e1veis, envolvendo moradores das regi\u00f5es gerando consci\u00eancia social, emprego e economia. \n\n. Via Ministro do Meio Ambiente Ricardo Salles"	26053	66	2099
211857482296579_1452739101541738	2019-05-11T02:37:46+0000	"- Seu pai e sua m\u00e3e s\u00e3o seus melhores amigos!\n- Boa noite a todos!"	62067	92	16266
211857482296579_1452454008236914	2019-05-10T19:00:52+0000	"- Ministro da Educa\u00e7\u00e3o, Professor Abraham Weintraub , explica a diferen\u00e7a entre \"corte\" e \"contingenciamento\" e desmente as #fakenews sobre o or\u00e7amento das faculdades.\n\n. Link no youtube: https://youtu.be/A-IJGXBxsPI"	56810	176	70300
211857482296579_2623863191021414	2019-05-09T22:00:13+0000	"- Live das quintas-feiras com o Presidente Bolsonaro com muitas novidades (09/05/2019).\n\n. Link da grava\u00e7\u00e3o no youtube: https://youtu.be/k6Z0JYrx95Q"	66196	641	22051
211857482296579_1451093008373014	2019-05-09T10:34:23+0000	"- O Jo\u00e3o 8:32 \u00e9 para SEMPRE. \n- ASSISTA. \n- Bom dia a todos. \n- Jair Bolsonaro."	31918	27	14987
211857482296579_1450800358402279	2019-05-09T01:01:17+0000	"Hoje comemoramos a vit\u00f3ria sobre o Nazismo na II Guerra Mundial. Rendo homenagens aos her\u00f3is da FEB, aos soldados da borracha e a todos os civis e militares que com sangue e sacrif\u00edcio prestaram um grande servi\u00e7o \u00e0 liberdade. Estes her\u00f3is s\u00e3o motivo de orgulho para nossa na\u00e7\u00e3o!"	53054	43	4547
211857482296579_1068816003302273	2019-05-08T18:31:05+0000	"- Live do presidente Jair Bolsonaro e ministros Marcos Pontes e Abraham Weintraub, com estudantes da Escola Calunga I de Cavalcante GO.\n\n. Assunto: O Governo Jair Bolsonaro levando pontos de internet via sat\u00e9lite para todo o Brasil."	31229	375	6304
211857482296579_348007282735090	2019-05-07T19:13:59+0000	"Assinatura do novo regulamento do porte de arma de fogo"	54843	972	11649
211857482296579_1446512158831099	2019-05-05T00:43:54+0000	"- Por meio da Advocacia Geral da Uni\u00e3o, o governo orientou os \u00f3rg\u00e3os federais a fazer reintegra\u00e7\u00e3o de posse de im\u00f3veis p\u00fablicos ocupados ou invadidos por \u201cmanifestantes\u201d sem aguardar demoradas decis\u00f5es, agilizando os servi\u00e7os dos pagadores de impostos. Tudo dentro da lei."	67772	80	5936
211857482296579_1446345052181143	2019-05-04T21:08:58+0000	"- No dia de hoje mais de 150 foguetes, partindo da faixa de Gaza, foram lan\u00e7ados contra Israel, atingindo civis judeus."	17236	4664	10721
211857482296579_1446057705543211	2019-05-04T16:23:17+0000	"Qualquer empresa privada tem liberdade para promover valores e ideologias que bem entendem. O p\u00fablico decide o que faz. O que n\u00e3o pode ser permitido \u00e9 o uso do dinheiro dos trabalhadores para isso. N\u00e3o \u00e9 censura, \u00e9 respeito com a popula\u00e7\u00e3o brasileira."	98548	221	9837
211857482296579_1445511132264535	2019-05-04T02:59:26+0000	"Quando n\u00e3o h\u00e1 problemas no governo, a maior parte da m\u00eddia inventa alguma para ter o que falar e manipular. Informe-se sempre buscando uma m\u00eddia alternativa, pois infelizmente muitas das habituais n\u00e3o querem o melhor para o Brasil, somente para si mesmas!"	112390	217	12198
211857482296579_1445314648950850	2019-05-03T22:00:58+0000	"- H\u00e9lio Neg\u00e3o (Helio Lopes) e seu irm\u00e3o Jair Bolsonaro. \n- Imposs\u00edvel n\u00e3o se emocionar.\n- Jair Bolsonaro.\n\n. Link no youtube: https://youtu.be/NKOMVu3awB4"	36131	22	11893
211857482296579_605572463274269	2019-05-02T21:59:59+0000	"- Live de quinta-feira (02/05/2019) com o Presidente Bolsonaro abordando alguns assuntos da semana.\n\n. Link no youtube: https://youtu.be/HkctbYCskw8"	77737	615	17781
211857482296579_1443590205789961	2019-05-02T15:38:58+0000	"O Departamento Nacional de Infraestrutura de Transportes, com o apoio da Marinha do Brasil, em parceria com a Universidade Federal do Amazonas (UFAM), a Universidade Federal de S\u00e3o Paulo (UNIFESP), o Instituto Paulista de Estudos e Pesquisas em Oftalmologia (IPEPO), Lupas Leitor, Johnson e Johnson, a Funda\u00e7\u00e3o Piedade Cohen (FUNDAPI) e a Sociedade Amigos da Marinha de Manaus (SOAMAR-Manaus) participam do Projeto Amaz\u00f4nico de Oftalmologia Humanit\u00e1ria, respons\u00e1veis por promover mutir\u00f5es de cirurgias oftalmol\u00f3gicas no interior do Amazonas. \n\nS\u00e3o mais de 400 cirurgias de catarata e 60 de pter\u00edgio foram realizadas, al\u00e9m da distribui\u00e7\u00e3o gratuita de cinco mil \u00f3culos de leitura.\n\nOs munic\u00edpios beneficiados foram Humait\u00e1, Manicor\u00e9, Novo Aripuan\u00e3, Borba e Nova Olinda, locais onde foram constru\u00eddos portos pelo DNIT. Nesses munic\u00edpios n\u00e3o existem rodovias. Assim, os portos t\u00eam papel fundamental dentro do projeto.\n\nO projeto visa diminuir o n\u00famero de pessoas atingidas por doen\u00e7as tropicais, como a catarata e o pter\u00edgio, comuns na regi\u00e3o amaz\u00f4nica por conta dos raios ultravioletas. Quem mais sofre s\u00e3o os trabalhadores de lavoura e do campo.\n\nO Navio de Assist\u00eancia Hospitalar (NAsH) Soares de Meirelles transportou a equipe de 23 cirurgi\u00f5es oftalmologistas de S\u00e3o Paulo e Manaus, composta por m\u00e9dicos, enfermeiros, dentistas, farmac\u00eautico e t\u00e9cnicos de enfermagem. Esses profissionais foram respons\u00e1veis pela triagem dos procedimentos m\u00e9dicos, pelas atividades de coletas de preventivo, pelas vacinas, pela entrega de medicamentos, pelos exames laboratoriais e pelas palestras de preven\u00e7\u00e3o \u00e0 sa\u00fade. O navio \u00e9 equipado com dois consult\u00f3rios m\u00e9dicos, dois consult\u00f3rios odontol\u00f3gicos, sala de vacina, sala de raio-x, centro cir\u00fargico e laborat\u00f3rio."	35986	13	4258
211857482296579_1443014159180899	2019-05-01T22:39:41+0000	"- A crise na Venezuela afeta, em parte, a economia no Brasil. \n- Estudamos alternativas para que esses efeitos sejam afastados de forma definitiva da vida de nossos cidad\u00e3os. \n- ASSISTA:"	19782	37	2206
211857482296579_1442928435856138	2019-05-01T20:04:32+0000	"- A Secretaria Nacional de Juventude do Minist\u00e9rio da Fam\u00edlia, da Mulher e Direitos Humanos, comandado pela Sra. Damares Alves entregou 160 turmas do Inova Jovem de Ensino \u00e0 Dist\u00e2ncia. Em 3 meses foram mais turmas que todo ano de 2018. A informa\u00e7\u00e3o chegando a locais jamais vistos.\n- A maioria dos munic\u00edpios contemplados possuem menos de 5.000 habitantes. O Minist\u00e9rio citado lan\u00e7a tamb\u00e9m o Espa\u00e7o 4.0. Containers com profissionais e material em locais ainda mais isolados para que jovens possam ser orientados para desenvolver alguma habilidade profissional.\n\n. Link no youtube: https://youtu.be/I6NrmXqQPEY"	29370	34	12965
211857482296579_1442212845927697	2019-05-01T00:37:17+0000	"- Assinei hoje a MP da Liberdade Econ\u00f4mica, que diminui burocracia sobre empresas e startups, estimulando o empreendedorismo, a competitividade e a economia do Brasil. Estamos colocando em pr\u00e1tica nosso compromisso de tirar o peso do Estado das costas de quem produz e gera emprego.\n- A medida prev\u00ea, entre outras a\u00e7\u00f5es, o fim de licen\u00e7as e alvar\u00e1s e de restri\u00e7\u00e3o de hor\u00e1rio para atividades econ\u00f4micas de baixo risco, a digitaliza\u00e7\u00e3o de documentos tribut\u00e1rios e a garantia da defini\u00e7\u00e3o de pre\u00e7os pelo mercado, sem interfer\u00eancia do Estado."	53639	26	6803
211857482296579_1442069465942035	2019-04-30T21:05:59+0000	"A situa\u00e7\u00e3o da Venezuela preocupa a todos. Qualquer hip\u00f3tese ser\u00e1 decidida EXCLUSIVAMENTE pelo Presidente da Rep\u00fablica, ouvindo o Conselho de Defesa Nacional. O Governo segue unido, juntamente com outras na\u00e7\u00f5es, na busca da melhor solu\u00e7\u00e3o que restabele\u00e7a a democracia naquele pa\u00eds."	43363	74	2084
211857482296579_1440916212724027	2019-04-29T18:58:29+0000	"https://conexaopolitica.com.br/brasil/bolsonaro-propriedade-privada-e-sagrada-e-ponto-final/"	39869	38	7405
211857482296579_1440645402751108	2019-04-29T12:31:44+0000	"- Nenhum novo imposto ser\u00e1 criado.\n- Jair Bolsonaro, PR."	59030	118	25624
211857482296579_1440454662770182	2019-04-29T10:16:47+0000	"\u202a- Empreendedorismo beneficia a todos, gera consci\u00eancia e preserva o meio ambiente. O trabalho do secret\u00e1rio de pesca e aquicultura Jorge Seif dando resultado e gerando empregos.\u202c\n\n. Link no youtube: https://youtu.be/0j_5KF-FEHM"	13238	7	1643
211857482296579_1438773156271666	2019-04-27T15:02:33+0000	"O consumo de bebida alco\u00f3lica \u00e9 proibido na cadeia. Boa tarde a todos!"	34561	66	17471
211857482296579_1437225133093135	2019-04-26T01:29:15+0000	"- Sem desidratar, a Nova Previd\u00eancia gerar\u00e1 economia de R$ 1.000.000.000.000,00 ao pa\u00eds. Teremos condi\u00e7\u00f5es de potencializar nossos investimentos como nunca. \u00c9 preciso consci\u00eancia e patriotismo para entender que o que est\u00e1 em jogo \u00e9 a constru\u00e7\u00e3o de um futuro pr\u00f3spero para todos.\n\n- Os estudos do Minist\u00e9rio da Economia preveem gera\u00e7\u00e3o de 4 milh\u00f5es e 300 mil novos empregos at\u00e9 2022 com a aprova\u00e7\u00e3o da Nova Previd\u00eancia. Temos a chance de colocar o Brasil de vez nos rumos do crescimento e da prosperidade. \u00c9 extremamente necess\u00e1rio o apoio de todos."	56742	311	6930
211857482296579_1228138907351974	2019-04-25T22:00:05+0000	"- LIVE DE 25/04 SOBRE OS \u00daLTIMOS FATOS DA SEMANA: Previd\u00eancia, Cadastro Nacional dos Pescadores e outros assuntos\n\n. Link no youtube: https://youtu.be/njs9mTU0jp8"	58841	478	19442
211857482296579_1436863746462607	2019-04-25T21:32:52+0000	"\u202aLIVE NO FACEBOOK DE 25/04, \u00e0s 19:00, SOBRE OS \u00daLTIMOS FATOS DA SEMANA: Previd\u00eancia, Cadastro Nacional dos Pescadores e outros assuntos. Um forte abra\u00e7o!"	19911	24	918
211857482296579_1436449709837344	2019-04-25T11:12:34+0000	"\u202a- Parab\u00e9ns \u00e0 Pol\u00edcia Civil, PM e todos os envolvidos na Opera\u00e7\u00e3o PC27 de todo o Brasil, que em opera\u00e7\u00e3o conjunta, tirou de circula\u00e7\u00e3o quase 4 mil criminosos, incluindo menores, levando um al\u00edvio m\u00ednimo para os brasileiros que tanto sofrem com a viol\u00eancia. Grande dia para o Brasil, p\u00e9ssimo para a bandidagem!\u202c"	46254	16	7691
211857482296579_1432825193533129	2019-04-20T23:41:40+0000	"Uma voltinha de moto no Guaruj\u00e1! Um forte abra\u00e7o a todos!"	110715	42	37346
211857482296579_1432002230282092	2019-04-20T02:44:29+0000	"- Bom ter voc\u00ea comigo nesta P\u00e1scoa, m\u00e3e! Um abra\u00e7o a todos!"	246269	42	20325
211857482296579_314243639261454	2019-04-18T22:00:16+0000	"Live de quinta-feira com o Presidente Bolsonaro tratando de assuntos da semana:\n. Link no youtube: https://youtu.be/J9u1Cl49xlw"	107834	586	27011
211857482296579_965431323847896	2019-04-17T21:34:07+0000	"- Presidente Bolsonaro conversa com l\u00edderes ind\u00edgenas no Planalto.\n\n. Link no youtube: https://youtu.be/JxX9eJZvwLY"	73777	359	36595
211857482296579_1429535463862102	2019-04-17T17:58:39+0000	"BRASIL ACIMA DE TUDO... \ud83c\udde7\ud83c\uddf7"	82314	55	6912
211857482296579_1428496897299292	2019-04-16T13:46:29+0000	"- Em 100 dias, 3 assinaturas importantes para o agroneg\u00f3cio nas suas rela\u00e7\u00f5es internacionais: abertura do mercado da Mal\u00e1sia e Cazaquist\u00e3o para nossos bovinos vivos e acordo de equival\u00eancia de produtos org\u00e2nicos entre o Brasil e o Chile. \n\n. Saiba mais detalhes em: bit.ly/2Z5Y4tC\n\n. Via Minist\u00e9rio da Agricultura, Pecu\u00e1ria e Abastecimento."	9400	10	2071
211857482296579_1427740037374978	2019-04-15T15:40:15+0000	"- Cresceu o n\u00ba de viagens contratadas do Canad\u00e1 e EUA com destino ao Brasil. Dos Estados Unidos, aumento de 53% para junho e 97% para julho em rela\u00e7\u00e3o a 2018. Do Canad\u00e1, aumento de 86% para Junho, 54% para Julho e 135% para Agosto, meses posteriores \u00e0 vig\u00eancia da isen\u00e7\u00e3o de vistos.\n- Levantamento oriundo do MInist\u00e9rio do Turismo."	39973	14	3895
211857482296579_1427518370730478	2019-04-15T09:32:01+0000	"- Em menos de dois anos, o governo federal dever\u00e1 ter apenas um canal na internet, chamado GOV.BR. O Decreto presidencial 9.756/2019 estima a economia de R$100 milh\u00f5es/ano, que s\u00e3o gastos apenas com a manuten\u00e7\u00e3o dos milhares de portais na rede.\n- O texto define regras de unifica\u00e7\u00e3o de todos os canais digitais englobando os portais na internet e os aplicativos m\u00f3veis, e estabelece prazos para que o GOV.BR esteja completamente dispon\u00edvel ao cidad\u00e3o.\n- Queremos que exista apenas um, que o cidad\u00e3o em qualquer lugar do Brasil acesse e resolva todo e qualquer problema. \u00c9 assim que as Na\u00e7\u00f5es mais modernas do mundo funcionam. A dispers\u00e3o dos canais dificulta e encarece a busca por servi\u00e7os p\u00fablicos. \n.Mais detalhes em Conex\u00e3o Pol\u00edtica."	79198	25	10991
211857482296579_1427169237432058	2019-04-14T23:01:52+0000	"- Quantos de n\u00f3s pode andar na multid\u00e3o com a cabe\u00e7a erguida?\n- Quantos j\u00e1 disseram: \"Eu vencerei, do  nada?\"\n\n. Link no youtube: https://youtu.be/7BUCLXWJBRU"	32865	9	10637
211857482296579_1426915217457460	2019-04-14T16:35:57+0000	"\u202a- Agora, em frente ao Pal\u00e1cio da Alvorada. Obrigado pela considera\u00e7\u00e3o! \u202c"	37317	27	5985
211857482296579_1426742224141426	2019-04-14T13:37:09+0000	"- H\u00e1 74 anos, os nossos Pracinhas conquistaram Montese, rompendo a linha defensiva e abrindo o caminho para a vit\u00f3ria contra o nazismo e fascismo. \n- Homenageamos os nossos bravos Pracinhas, exemplos na luta pela democracia!\n#FEB\n\nEx\u00e9rcito Brasileiro"	46402	17	7933
211857482296579_1426140917534890	2019-04-13T19:58:38+0000	"\u202a- O Acordo de Salvaguardas Tecnol\u00f3gicas , que permitir\u00e1 o uso comercial do Centro Especial de Alc\u00e2ntara, caso o Congresso aprove, pode render mais de U$3,5 bilh\u00f5es por ano, aumentando a renda para a pesquisa espacial brasileira e para a regi\u00e3o do centro espacial. \u202c\n\n\u202a- Esta \u00e9 Alia Al Mansoori, prod\u00edgio da ci\u00eancia dos Emirados \u00c1rabes, a jovem cientista de 16 anos pretende ir ao espa\u00e7o daqui 15 anos sendo lan\u00e7ada por um foguete do Centro Espacial de Alc\u00e2ntara. \u202c\n\n\u202a- Nascida em Dubai, em 2017 venceu a competi\u00e7\u00e3o \u201cGenes in Space UAE\u201d, onde conseguiu enviar pela ag\u00eancia espacial americana NASA um experimento que se prop\u00f5e a estudar como a exposi\u00e7\u00e3o ao espa\u00e7o sideral afeta a sa\u00fade dos organismos vivos.\u202c\n\u202aSua experi\u00eancia foi carregada no foguete Space X Falcon 9, em agosto de 2017 em dire\u00e7\u00e3o \u00e0 Esta\u00e7\u00e3o Espacial Internacional, onde \u00e9 monitorado por astronautas.\u202c\n\n\u202a- Com artigos sobre seu estudo publicados em importantes revistas cient\u00edficas como, por exemplo, a Public Library of Science (Plos), de S\u00e3o Francisco, Calif\u00f3rnia, a emiradense est\u00e1 se tornado uma refer\u00eancia na \u00e1rea. Atualmente a adolescente trabalha e estuda para alcan\u00e7ar seu pr\u00f3ximo e ambicioso objetivo: se tornar uma astronauta.\u202c"	72432	33	7674
